IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Value,FactValueTranslationID,Language,DateModified,Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),"Suicide rate (deaths per 100,000 individuals)","Depressive disorder rates (number suffering per 100,000)"
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Saint Vincent and the Grenadines,VCT,2016.0,0.196203,0.880209,0.273784,4.522762,0.794054,2.857505,2.225185,7.16786,2746.47153
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Saint Vincent and the Grenadines,VCT,2016.0,2.553462,3.171955,109000.0,,,,,7.16786,2746.47153
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Saint Vincent and the Grenadines,VCT,2016.0,0.196203,0.880209,0.273784,4.522762,0.794054,2.857505,2.225185,7.16786,2746.47153
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Saint Vincent and the Grenadines,VCT,2016.0,2.553462,3.171955,109000.0,,,,,7.16786,2746.47153
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Saint Vincent and the Grenadines,VCT,2016.0,0.196203,0.880209,0.273784,4.522762,0.794054,2.857505,2.225185,7.16786,2746.47153
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Saint Vincent and the Grenadines,VCT,2016.0,2.553462,3.171955,109000.0,,,,,7.16786,2746.47153
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SMR,San Marino,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,San Marino,SMR,2016.0,,,34000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SMR,San Marino,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,San Marino,SMR,2016.0,,,34000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SMR,San Marino,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,San Marino,SMR,2016.0,,,34000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Sao Tome and Principe,STP,2016.0,0.178214,0.663191,0.133377,2.920165,0.491577,3.125501,1.015514,3.554407,3053.421169
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Sao Tome and Principe,STP,2016.0,2.388329,3.831288,203000.0,,,,,3.554407,3053.421169
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Sao Tome and Principe,STP,2016.0,0.178214,0.663191,0.133377,2.920165,0.491577,3.125501,1.015514,3.554407,3053.421169
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Sao Tome and Principe,STP,2016.0,2.388329,3.831288,203000.0,,,,,3.554407,3053.421169
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Sao Tome and Principe,STP,2016.0,0.178214,0.663191,0.133377,2.920165,0.491577,3.125501,1.015514,3.554407,3053.421169
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Sao Tome and Principe,STP,2016.0,2.388329,3.831288,203000.0,,,,,3.554407,3053.421169
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SRB,Serbia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Serbia,SRB,2016.0,0.199932,0.698684,0.186224,3.405636,0.444604,2.574493,2.02404,12.902643,2444.40046
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SRB,Serbia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Serbia,SRB,2016.0,2.056416,3.046627,8854000.0,,,,,12.902643,2444.40046
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SRB,Serbia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Serbia,SRB,2016.0,0.199932,0.698684,0.186224,3.405636,0.444604,2.574493,2.02404,12.902643,2444.40046
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SRB,Serbia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Serbia,SRB,2016.0,2.056416,3.046627,8854000.0,,,,,12.902643,2444.40046
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SRB,Serbia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Serbia,SRB,2016.0,0.199932,0.698684,0.186224,3.405636,0.444604,2.574493,2.02404,12.902643,2444.40046
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SRB,Serbia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Serbia,SRB,2016.0,2.056416,3.046627,8854000.0,,,,,12.902643,2444.40046
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SYC,Seychelles,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Seychelles,SYC,2016.0,0.246864,0.565934,0.194795,3.303375,0.787831,2.885115,0.857306,7.982924,2737.211421
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SYC,Seychelles,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Seychelles,SYC,2016.0,2.548221,3.233755,96000.0,,,,,7.982924,2737.211421
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SYC,Seychelles,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Seychelles,SYC,2016.0,0.246864,0.565934,0.194795,3.303375,0.787831,2.885115,0.857306,7.982924,2737.211421
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SYC,Seychelles,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Seychelles,SYC,2016.0,2.548221,3.233755,96000.0,,,,,7.982924,2737.211421
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SYC,Seychelles,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Seychelles,SYC,2016.0,0.246864,0.565934,0.194795,3.303375,0.787831,2.885115,0.857306,7.982924,2737.211421
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SYC,Seychelles,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Seychelles,SYC,2016.0,2.548221,3.233755,96000.0,,,,,7.982924,2737.211421
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Sierra Leone,SLE,2016.0,0.165087,0.624353,0.108252,2.878982,0.491967,3.581284,0.936256,9.948689,3550.306212
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Sierra Leone,SLE,2016.0,2.741549,4.411502,7329000.0,,,,,9.948689,3550.306212
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Sierra Leone,SLE,2016.0,0.165087,0.624353,0.108252,2.878982,0.491967,3.581284,0.936256,9.948689,3550.306212
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Sierra Leone,SLE,2016.0,2.741549,4.411502,7329000.0,,,,,9.948689,3550.306212
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Sierra Leone,SLE,2016.0,0.165087,0.624353,0.108252,2.878982,0.491967,3.581284,0.936256,9.948689,3550.306212
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Sierra Leone,SLE,2016.0,2.741549,4.411502,7329000.0,,,,,9.948689,3550.306212
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Singapore,SGP,2016.0,0.273738,0.73101,0.547688,3.730091,0.913157,3.42996,0.487148,7.404878,3087.188781
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Singapore,SGP,2016.0,2.597539,4.184168,5654000.0,,,,,7.404878,3087.188781
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Singapore,SGP,2016.0,0.273738,0.73101,0.547688,3.730091,0.913157,3.42996,0.487148,7.404878,3087.188781
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Singapore,SGP,2016.0,2.597539,4.184168,5654000.0,,,,,7.404878,3087.188781
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Singapore,SGP,2016.0,0.273738,0.73101,0.547688,3.730091,0.913157,3.42996,0.487148,7.404878,3087.188781
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Singapore,SGP,2016.0,2.597539,4.184168,5654000.0,,,,,7.404878,3087.188781
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVK,Slovakia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovakia,SVK,2016.0,0.208214,0.712163,0.233693,3.446144,0.682712,2.403851,2.486322,9.760764,2264.095198
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVK,Slovakia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovakia,SVK,2016.0,1.900206,2.837728,5442000.0,,,,,9.760764,2264.095198
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVK,Slovakia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovakia,SVK,2016.0,0.208214,0.712163,0.233693,3.446144,0.682712,2.403851,2.486322,9.760764,2264.095198
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVK,Slovakia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovakia,SVK,2016.0,1.900206,2.837728,5442000.0,,,,,9.760764,2264.095198
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVK,Slovakia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovakia,SVK,2016.0,0.208214,0.712163,0.233693,3.446144,0.682712,2.403851,2.486322,9.760764,2264.095198
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVK,Slovakia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovakia,SVK,2016.0,1.900206,2.837728,5442000.0,,,,,9.760764,2264.095198
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVN,Slovenia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovenia,SVN,2016.0,0.211838,0.725195,0.239438,3.451553,0.907816,2.86876,2.239801,14.441216,2679.617387
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVN,Slovenia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovenia,SVN,2016.0,2.308369,3.391593,2074000.0,,,,,14.441216,2679.617387
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVN,Slovenia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovenia,SVN,2016.0,0.211838,0.725195,0.239438,3.451553,0.907816,2.86876,2.239801,14.441216,2679.617387
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVN,Slovenia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovenia,SVN,2016.0,2.308369,3.391593,2074000.0,,,,,14.441216,2679.617387
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVN,Slovenia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovenia,SVN,2016.0,0.211838,0.725195,0.239438,3.451553,0.907816,2.86876,2.239801,14.441216,2679.617387
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,SVN,Slovenia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Slovenia,SVN,2016.0,2.308369,3.391593,2074000.0,,,,,14.441216,2679.617387
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,ZAF,South Africa,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,South Africa,ZAF,2016.0,0.181825,0.636533,0.21441,3.991029,0.941842,3.729763,1.577801,10.923958,3598.667178
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,ZAF,South Africa,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,South Africa,ZAF,2016.0,3.255679,4.119571,56208000.0,,,,,10.923958,3598.667178
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,ZAF,South Africa,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,South Africa,ZAF,2016.0,0.181825,0.636533,0.21441,3.991029,0.941842,3.729763,1.577801,10.923958,3598.667178
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,ZAF,South Africa,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,South Africa,ZAF,2016.0,3.255679,4.119571,56208000.0,,,,,10.923958,3598.667178
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,ZAF,South Africa,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,South Africa,ZAF,2016.0,0.181825,0.636533,0.21441,3.991029,0.941842,3.729763,1.577801,10.923958,3598.667178
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,ZAF,South Africa,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,South Africa,ZAF,2016.0,3.255679,4.119571,56208000.0,,,,,10.923958,3598.667178
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SSD,South Sudan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,South Sudan,SSD,2016.0,0.168809,0.625576,0.134691,3.544292,0.50111,3.692748,1.5501,12.03237,3634.233055
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SSD,South Sudan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,South Sudan,SSD,2016.0,3.062715,4.364226,10833000.0,,,,,12.03237,3634.233055
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SSD,South Sudan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,South Sudan,SSD,2016.0,0.168809,0.625576,0.134691,3.544292,0.50111,3.692748,1.5501,12.03237,3634.233055
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SSD,South Sudan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,South Sudan,SSD,2016.0,3.062715,4.364226,10833000.0,,,,,12.03237,3634.233055
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SSD,South Sudan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,South Sudan,SSD,2016.0,0.168809,0.625576,0.134691,3.544292,0.50111,3.692748,1.5501,12.03237,3634.233055
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,SSD,South Sudan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,South Sudan,SSD,2016.0,3.062715,4.364226,10833000.0,,,,,12.03237,3634.233055
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ESP,Spain,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Spain,ESP,2016.0,0.281139,0.976831,0.733354,5.279232,1.456723,3.522661,0.890794,5.592,3215.744124
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ESP,Spain,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Spain,ESP,2016.0,2.390795,4.61122,46634000.0,,,,,5.592,3215.744124
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ESP,Spain,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Spain,ESP,2016.0,0.281139,0.976831,0.733354,5.279232,1.456723,3.522661,0.890794,5.592,3215.744124
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ESP,Spain,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Spain,ESP,2016.0,2.390795,4.61122,46634000.0,,,,,5.592,3215.744124
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ESP,Spain,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Spain,ESP,2016.0,0.281139,0.976831,0.733354,5.279232,1.456723,3.522661,0.890794,5.592,3215.744124
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,ESP,Spain,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Spain,ESP,2016.0,2.390795,4.61122,46634000.0,,,,,5.592,3215.744124
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Sri Lanka,LKA,2016.0,0.237027,0.568732,0.155748,3.368449,0.664479,3.444301,0.958813,19.950527,3282.410607
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Sri Lanka,LKA,2016.0,3.076404,3.772568,21021000.0,,,,,19.950527,3282.410607
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Sri Lanka,LKA,2016.0,0.237027,0.568732,0.155748,3.368449,0.664479,3.444301,0.958813,19.950527,3282.410607
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Sri Lanka,LKA,2016.0,3.076404,3.772568,21021000.0,,,,,19.950527,3282.410607
